진료년도,시도,시군구,성별,연령군,환자수,입내원일수,요양급여비용총액
2023,부산,부산남구,여,10~19세,0,0,0
2023,부산,부산남구,여,20~29세,0,0,0
2023,부산,부산남구,여,30~39세,0,0,0
2023,부산,부산남구,여,40~49세,0,0,0
2023,부산,부산남구,여,50~59세,10,177,25377160
2023,부산,부산남구,여,60~69세,65,1828,155774370
2023,부산,부산남구,여,70~79세,323,14661,1253715690
2023,부산,부산남구,여,80~89세,997,73885,6214589680
2023,부산,부산남구,여,90~99세,339,43473,3650707700
2023,부산,부산남구,여,100세 이상,10,1529,125223130
2023,부산,부산동구,남,0~9세,0,0,0
2023,부산,부산동구,남,10~19세,0,0,0
2023,부산,부산동구,남,20~29세,0,0,0
2023,부산,부산동구,남,30~39세,0,0,0
2023,부산,부산동구,남,40~49세,0,0,0
2023,부산,부산동구,남,50~59세,0,0,0
2023,부산,부산동구,남,60~69세,92,1606,136672850
2023,부산,부산동구,남,70~79세,330,8314,736935820
2023,부산,부산동구,남,80~89세,464,13107,1157976040
2023,부산,부산동구,남,90~99세,51,3829,327747380
2023,부산,부산동구,남,100세 이상,0,0,0
2023,부산,부산동구,여,0~9세,0,0,0
2023,부산,부산동구,여,10~19세,0,0,0
2023,부산,부산동구,여,20~29세,0,0,0
2023,부산,부산동구,여,30~39세,0,0,0
2023,부산,부산동구,여,40~49세,0,0,0
2023,부산,부산동구,여,50~59세,0,0,0
2023,부산,부산동구,여,60~69세,134,1032,89839470
2023,부산,부산동구,여,70~79세,562,11763,984519080
2023,부산,부산동구,여,80~89세,1109,45817,3949884240
2023,부산,부산동구,여,90~99세,281,24760,2084813070
2023,부산,부산동구,여,100세 이상,0,0,0
2023,부산,부산동래구,남,0~9세,0,0,0
2023,부산,부산동래구,남,10~19세,0,0,0
2023,부산,부산동래구,남,20~29세,0,0,0
2023,부산,부산동래구,남,30~39세,0,0,0
2023,부산,부산동래구,남,40~49세,0,0,0
2023,부산,부산동래구,남,50~59세,11,1000,91583630
2023,부산,부산동래구,남,60~69세,123,6314,538510170
2023,부산,부산동래구,남,70~79세,427,18644,1613586590
2023,부산,부산동래구,남,80~89세,744,44743,3845917200
2023,부산,부산동래구,남,90~99세,118,11281,973141310
2023,부산,부산동래구,남,100세 이상,0,0,0
2023,부산,부산동래구,여,0~9세,0,0,0
2023,부산,부산동래구,여,10~19세,0,0,0
2023,부산,부산동래구,여,20~29세,0,0,0
2023,부산,부산동래구,여,30~39세,0,0,0
2023,부산,부산동래구,여,40~49세,0,0,0
2023,부산,부산동래구,여,50~59세,13,629,56995770
2023,부산,부산동래구,여,60~69세,164,3121,275686430
2023,부산,부산동래구,여,70~79세,843,33453,2870979200
2023,부산,부산동래구,여,80~89세,1953,157303,13304984910
2023,부산,부산동래구,여,90~99세,644,76524,6333485910
2023,부산,부산동래구,여,100세 이상,28,5643,470203820
2023,부산,부산진구,남,0~9세,0,0,0
2023,부산,부산진구,남,10~19세,0,0,0
2023,부산,부산진구,남,20~29세,0,0,0
2023,부산,부산진구,남,30~39세,0,0,0
2023,부산,부산진구,남,40~49세,0,0,0
2023,부산,부산진구,남,50~59세,16,265,39315670
2023,부산,부산진구,남,60~69세,181,5875,574581470
2023,부산,부산진구,남,70~79세,605,14578,1343912620
2023,부산,부산진구,남,80~89세,939,30433,2626249400
2023,부산,부산진구,남,90~99세,123,7685,646650300
2023,부산,부산진구,남,100세 이상,0,0,0
2023,부산,부산진구,여,0~9세,0,0,0
2023,부산,부산진구,여,10~19세,0,0,0
2023,부산,부산진구,여,20~29세,0,0,0
2023,부산,부산진구,여,30~39세,0,0,0
2023,부산,부산진구,여,40~49세,0,0,0
2023,부산,부산진구,여,50~59세,30,114,9859480
2023,부산,부산진구,여,60~69세,248,3321,334903620
2023,부산,부산진구,여,70~79세,1146,29058,2387223620
2023,부산,부산진구,여,80~89세,2333,135743,11292900670
2023,부산,부산진구,여,90~99세,651,68979,5748535380
2023,부산,부산진구,여,100세 이상,13,1076,84453150
2023,부산,부산북구,남,0~9세,0,0,0
2023,부산,부산북구,남,10~19세,0,0,0
2023,부산,부산북구,남,20~29세,0,0,0
2023,부산,부산북구,남,30~39세,0,0,0
2023,부산,부산북구,남,40~49세,0,0,0
2023,부산,부산북구,남,50~59세,0,0,0
2023,부산,부산북구,남,60~69세,64,3823,314847340
2023,부산,부산북구,남,70~79세,260,12490,1044268440
2023,부산,부산북구,남,80~89세,483,26248,2153645800
2023,부산,부산북구,남,90~99세,91,7552,617593800
2023,부산,부산북구,남,100세 이상,0,0,0
2023,부산,부산북구,여,0~9세,0,0,0
2023,부산,부산북구,여,10~19세,0,0,0
2023,부산,부산북구,여,20~29세,0,0,0
2023,부산,부산북구,여,30~39세,0,0,0
2023,부산,부산북구,여,40~49세,0,0,0
2023,부산,부산북구,여,50~59세,0,0,0
2023,부산,부산북구,여,60~69세,81,2692,217041820
2023,부산,부산북구,여,70~79세,531,22832,1872770810
2023,부산,부산북구,여,80~89세,1520,125565,10428873660
2023,부산,부산북구,여,90~99세,563,65256,5413648300
2023,부산,부산북구,여,100세 이상,26,3052,257224370
2023,부산,부산서구,남,0~9세,0,0,0
2023,부산,부산서구,남,10~19세,0,0,0
2023,부산,부산서구,남,20~29세,0,0,0
2023,부산,부산서구,남,30~39세,0,0,0
2023,부산,부산서구,남,40~49세,0,0,0
2023,부산,부산서구,남,50~59세,38,203,18808180
2023,부산,부산서구,남,60~69세,187,2125,179086790
2023,부산,부산서구,남,70~79세,596,5266,445652150
2023,부산,부산서구,남,80~89세,787,14864,1278193460
2023,부산,부산서구,남,90~99세,91,3194,269403970
2023,부산,부산서구,남,100세 이상,0,0,0
2023,부산,부산서구,여,0~9세,0,0,0
2023,부산,부산서구,여,10~19세,0,0,0
2023,부산,부산서구,여,20~29세,0,0,0
2023,부산,부산서구,여,30~39세,0,0,0
2023,부산,부산서구,여,40~49세,0,0,0
2023,부산,부산서구,여,50~59세,57,300,36615380
2023,부산,부산서구,여,60~69세,290,2350,203811450
2023,부산,부산서구,여,70~79세,1067,11201,937273190
2023,부산,부산서구,여,80~89세,1814,54754,4434901880
2023,부산,부산서구,여,90~99세,408,32782,2740132510
2023,부산,부산서구,여,100세 이상,12,587,49256600
2023,부산,부산영도구,남,0~9세,0,0,0
2023,부산,부산영도구,남,10~19세,0,0,0
2023,부산,부산영도구,남,20~29세,0,0,0
2023,부산,부산영도구,남,30~39세,0,0,0
2023,부산,부산영도구,남,40~49세,0,0,0
2023,부산,부산영도구,남,50~59세,0,0,0
2023,부산,부산영도구,남,60~69세,38,2529,209368190
2023,부산,부산영도구,남,70~79세,173,7155,606314560
2023,부산,부산영도구,남,80~89세,285,18013,1528646720
2023,부산,부산영도구,남,90~99세,41,4659,404303840
2023,부산,부산영도구,남,100세 이상,0,0,0
2023,부산,부산영도구,여,0~9세,0,0,0
2023,부산,부산영도구,여,10~19세,0,0,0
2023,부산,부산영도구,여,20~29세,0,0,0
2023,부산,부산영도구,여,30~39세,0,0,0
2023,부산,부산영도구,여,40~49세,0,0,0
2023,부산,부산영도구,여,50~59세,0,0,0
2023,부산,부산영도구,여,60~69세,60,925,71169510
2023,부산,부산영도구,여,70~79세,278,12756,1080651820
2023,부산,부산영도구,여,80~89세,667,68052,5752007870
2023,부산,부산영도구,여,90~99세,214,32917,2807557780
2023,부산,부산영도구,여,100세 이상,0,0,0
2023,부산,부산중구,남,0~9세,0,0,0
2023,부산,부산중구,남,10~19세,0,0,0
2023,부산,부산중구,남,20~29세,0,0,0
2023,부산,부산중구,남,30~39세,0,0,0
2023,부산,부산중구,남,40~49세,0,0,0
2023,부산,부산중구,남,50~59세,0,0,0
2023,부산,부산중구,남,60~69세,19,2698,222072370
2023,부산,부산중구,남,70~79세,96,4164,369608390
2023,부산,부산중구,남,80~89세,209,12796,1104116060
2023,부산,부산중구,남,90~99세,17,1767,137179840
2023,부산,부산중구,남,100세 이상,0,0,0
2023,부산,부산중구,여,0~9세,0,0,0
2023,부산,부산중구,여,10~19세,0,0,0
2023,부산,부산중구,여,20~29세,0,0,0
2023,부산,부산중구,여,30~39세,0,0,0
2023,부산,부산중구,여,40~49세,0,0,0
2023,부산,부산중구,여,50~59세,0,0,0
2023,부산,부산중구,여,60~69세,38,2428,191962520
2023,부산,부산중구,여,70~79세,149,7146,601388650
2023,부산,부산중구,여,80~89세,470,38838,3282281620
2023,부산,부산중구,여,90~99세,171,26541,2236564810
2023,부산,부산중구,여,100세 이상,0,0,0
2023,부산,부산해운대구,남,0~9세,0,0,0
2023,부산,부산해운대구,남,10~19세,0,0,0
2023,부산,부산해운대구,남,20~29세,0,0,0
2023,부산,부산해운대구,남,30~39세,0,0,0
2023,부산,부산해운대구,남,40~49세,0,0,0
2023,부산,부산해운대구,남,50~59세,0,0,0
2023,부산,부산해운대구,남,60~69세,115,3216,276903630
2023,부산,부산해운대구,남,70~79세,405,11334,939674480
2023,부산,부산해운대구,남,80~89세,720,27497,2304715720
2023,부산,부산해운대구,남,90~99세,110,4591,381314760
2023,부산,부산해운대구,남,100세 이상,0,0,0
2023,부산,부산해운대구,여,0~9세,0,0,0
2023,부산,부산해운대구,여,10~19세,0,0,0
2023,부산,부산해운대구,여,20~29세,0,0,0
2023,부산,부산해운대구,여,30~39세,0,0,0
2023,부산,부산해운대구,여,40~49세,0,0,0
2023,부산,부산해운대구,여,50~59세,20,420,35659890
2023,부산,부산해운대구,여,60~69세,191,2668,225492530
2023,부산,부산해운대구,여,70~79세,819,20387,1720947670
2023,부산,부산해운대구,여,80~89세,1916,105389,8880341290
2023,부산,부산해운대구,여,90~99세,542,52410,4437102310
2023,부산,부산해운대구,여,100세 이상,17,3604,298966140
2023,부산,부산사하구,남,0~9세,0,0,0
2023,부산,부산사하구,남,10~19세,0,0,0
2023,부산,부산사하구,남,20~29세,0,0,0
2023,부산,부산사하구,남,30~39세,0,0,0
2023,부산,부산사하구,남,40~49세,0,0,0
2023,부산,부산사하구,남,50~59세,13,550,52519220
2023,부산,부산사하구,남,60~69세,101,9355,794610650
2023,부산,부산사하구,남,70~79세,315,27051,2211161720
2023,부산,부산사하구,남,80~89세,513,48208,3958351440
2023,부산,부산사하구,남,90~99세,98,10472,853265900
2023,부산,부산사하구,남,100세 이상,0,0,0
2023,부산,부산사하구,여,0~9세,0,0,0
2023,부산,부산사하구,여,10~19세,0,0,0
2023,부산,부산사하구,여,20~29세,0,0,0
2023,부산,부산사하구,여,30~39세,0,0,0
2023,부산,부산사하구,여,40~49세,0,0,0
2023,부산,부산사하구,여,50~59세,0,0,0
2023,부산,부산사하구,여,60~69세,93,3565,297076920
2023,부산,부산사하구,여,70~79세,549,32672,2662759830
2023,부산,부산사하구,여,80~89세,1578,189184,15407983740
2023,부산,부산사하구,여,90~99세,625,97767,7971416670
2023,부산,부산사하구,여,100세 이상,20,2970,239560010
2023,부산,부산금정구,남,0~9세,0,0,0
2023,부산,부산금정구,남,10~19세,0,0,0
2023,부산,부산금정구,남,20~29세,0,0,0
2023,부산,부산금정구,남,30~39세,0,0,0
2023,부산,부산금정구,남,40~49세,0,0,0
2023,부산,부산금정구,남,50~59세,0,0,0
2023,부산,부산금정구,남,60~69세,61,5361,441031850
2023,부산,부산금정구,남,70~79세,276,18596,1555365590
2023,부산,부산금정구,남,80~89세,409,36461,3120700260
2023,부산,부산금정구,남,90~99세,73,8003,682051780
2023,부산,부산금정구,남,100세 이상,0,0,0
2023,부산,부산금정구,여,0~9세,0,0,0
2023,부산,부산금정구,여,10~19세,0,0,0
2023,부산,부산금정구,여,20~29세,0,0,0
2023,부산,부산금정구,여,30~39세,0,0,0
2023,부산,부산금정구,여,40~49세,0,0,0
2023,부산,부산금정구,여,50~59세,0,0,0
2023,부산,부산금정구,여,60~69세,58,4614,397670540
2023,부산,부산금정구,여,70~79세,358,23056,1939060120
2023,부산,부산금정구,여,80~89세,1161,141514,11836262980
2023,부산,부산금정구,여,90~99세,504,89385,7449201050
2023,부산,부산금정구,여,100세 이상,13,2684,228282380
2023,부산,부산강서구,남,0~9세,0,0,0
2023,부산,부산강서구,남,10~19세,0,0,0
2023,부산,부산강서구,남,20~29세,0,0,0
2023,부산,부산강서구,남,30~39세,0,0,0
2023,부산,부산강서구,남,40~49세,0,0,0
2023,부산,부산강서구,남,50~59세,0,0,0
2023,부산,부산강서구,남,60~69세,0,0,0
2023,부산,부산강서구,남,70~79세,37,138,13783270
2023,부산,부산강서구,남,80~89세,51,226,15209390
2023,부산,부산강서구,남,90~99세,10,28,1444990
2023,부산,부산강서구,남,100세 이상,0,0,0
2023,부산,부산강서구,여,0~9세,0,0,0
2023,부산,부산강서구,여,10~19세,0,0,0
2023,부산,부산강서구,여,20~29세,0,0,0
2023,부산,부산강서구,여,30~39세,0,0,0
2023,부산,부산강서구,여,40~49세,0,0,0
2023,부산,부산강서구,여,50~59세,0,0,0
2023,부산,부산강서구,여,60~69세,0,0,0
2023,부산,부산강서구,여,70~79세,51,229,16309710
2023,부산,부산강서구,여,80~89세,148,860,39987370
2023,부산,부산강서구,여,90~99세,55,266,12775430
2023,부산,부산강서구,여,100세 이상,0,0,0
2023,부산,부산연제구,남,0~9세,0,0,0
2023,부산,부산연제구,남,10~19세,0,0,0
2023,부산,부산연제구,남,20~29세,0,0,0
2023,부산,부산연제구,남,30~39세,0,0,0
2023,부산,부산연제구,남,40~49세,0,0,0
2023,부산,부산연제구,남,50~59세,0,0,0
2023,부산,부산연제구,남,60~69세,72,6921,576887910
2023,부산,부산연제구,남,70~79세,231,19523,1644056150
2023,부산,부산연제구,남,80~89세,396,33635,2809630850
2023,부산,부산연제구,남,90~99세,75,8226,668910350
2023,부산,부산연제구,남,100세 이상,0,0,0
2023,부산,부산연제구,여,0~9세,0,0,0
2023,부산,부산연제구,여,10~19세,0,0,0
2023,부산,부산연제구,여,20~29세,0,0,0
2023,부산,부산연제구,여,30~39세,0,0,0
2023,부산,부산연제구,여,40~49세,0,0,0
2023,부산,부산연제구,여,50~59세,0,0,0
2023,부산,부산연제구,여,60~69세,51,4021,337254260
2023,부산,부산연제구,여,70~79세,299,20308,1711915270
2023,부산,부산연제구,여,80~89세,1005,121117,10120307330
2023,부산,부산연제구,여,90~99세,388,69561,5796273630
2023,부산,부산연제구,여,100세 이상,0,0,0
2023,부산,부산수영구,남,0~9세,0,0,0
2023,부산,부산수영구,남,10~19세,0,0,0
2023,부산,부산수영구,남,20~29세,0,0,0
2023,부산,부산수영구,남,30~39세,0,0,0
2023,부산,부산수영구,남,40~49세,0,0,0
2023,부산,부산수영구,남,50~59세,0,0,0
2023,부산,부산수영구,남,60~69세,70,2081,186534530
2023,부산,부산수영구,남,70~79세,289,12012,1036982260
2023,부산,부산수영구,남,80~89세,565,27072,2346759570
2023,부산,부산수영구,남,90~99세,112,10146,852723290
2023,부산,부산수영구,남,100세 이상,0,0,0
2023,부산,부산수영구,여,0~9세,0,0,0
2023,부산,부산수영구,여,10~19세,0,0,0
2023,부산,부산수영구,여,20~29세,0,0,0
2023,부산,부산수영구,여,30~39세,0,0,0
2023,부산,부산수영구,여,40~49세,0,0,0
2023,부산,부산수영구,여,50~59세,0,0,0
2023,부산,부산수영구,여,60~69세,84,3096,278167110
2023,부산,부산수영구,여,70~79세,531,21802,1876652700
2023,부산,부산수영구,여,80~89세,1532,120070,10282140400
2023,부산,부산수영구,여,90~99세,521,73297,6194028150
2023,부산,부산수영구,여,100세 이상,13,1785,153111680
2023,부산,부산사상구,남,0~9세,0,0,0
2023,부산,부산사상구,남,10~19세,0,0,0
2023,부산,부산사상구,남,20~29세,0,0,0
2023,부산,부산사상구,남,30~39세,0,0,0
2023,부산,부산사상구,남,40~49세,0,0,0
2023,부산,부산사상구,남,50~59세,15,1738,137499300
2023,부산,부산사상구,남,60~69세,127,13924,1163118340
2023,부산,부산사상구,남,70~79세,764,23137,2009597480
2023,부산,부산사상구,남,80~89세,555,36512,3096376490
2023,부산,부산사상구,남,90~99세,186,7562,621546180
2023,부산,부산사상구,남,100세 이상,0,0,0
2023,부산,부산사상구,여,0~9세,0,0,0
2023,부산,부산사상구,여,10~19세,0,0,0
2023,부산,부산사상구,여,20~29세,0,0,0
2023,부산,부산사상구,여,30~39세,0,0,0
2023,부산,부산사상구,여,40~49세,0,0,0
2023,부산,부산사상구,여,50~59세,14,1475,133796450
2023,부산,부산사상구,여,60~69세,79,4432,372386400
2023,부산,부산사상구,여,70~79세,468,28444,2389518000
2023,부산,부산사상구,여,80~89세,1267,144691,12093388990
2023,부산,부산사상구,여,90~99세,423,65945,5572768350
2023,부산,부산사상구,여,100세 이상,0,0,0
2023,부산,부산기장군,남,0~9세,0,0,0
2023,부산,부산기장군,남,10~19세,0,0,0
2023,부산,부산기장군,남,20~29세,0,0,0
2023,부산,부산기장군,남,30~39세,0,0,0
2023,부산,부산기장군,남,40~49세,0,0,0
2023,부산,부산기장군,남,50~59세,0,0,0
2023,부산,부산기장군,남,60~69세,64,2384,196106270
2023,부산,부산기장군,남,70~79세,235,6154,515778690
2023,부산,부산기장군,남,80~89세,322,13943,1154207300
2023,부산,부산기장군,남,90~99세,62,2246,178861020
2023,부산,부산기장군,남,100세 이상,0,0,0
2023,부산,부산기장군,여,0~9세,0,0,0
2023,부산,부산기장군,여,10~19세,0,0,0
2023,부산,부산기장군,여,20~29세,0,0,0
2023,부산,부산기장군,여,30~39세,0,0,0
2023,부산,부산기장군,여,40~49세,0,0,0
2023,부산,부산기장군,여,50~59세,0,0,0
2023,부산,부산기장군,여,60~69세,74,1979,159004590
2023,부산,부산기장군,여,70~79세,365,11950,996588420
2023,부산,부산기장군,여,80~89세,978,57492,4649058100
